,menu_name,menu_category,menu_image
205,ข้าวโหระพาหมูกรอบ,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834109/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%82%E0%B8%AB%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%9A.png
206,ข้าวหมูกรอบกระเทียม,"อาหารตามสั่ง,อาหารไทย",
207,ข้าวหน้าไข่เจียวหมูสับ,"อาหารตามสั่ง,อาหารไทย",
208,ข้าวผัดกุ้ง,"อาหารทะเล,อาหารตามสั่ง",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832239/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87.png
209,ผัดมักกะโรนีหมู,"อาหารอิตาเลียน,อาหารตามสั่ง",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834134/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%81%E0%B8%B0%E0%B9%82%E0%B8%A3%E0%B8%99%E0%B8%B5%E0%B8%AB%E0%B8%A1%E0%B8%B9.png
210,หมูกระเทียม,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834178/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B8%A2%E0%B8%A1.png
211,เส้นใหญ่ซีอิ๊วกุ้ง,"อาหารอิตาเลียน,อาหารทะเล,อาหารตามสั่ง",
212,เส้นใหญ่ซีอิ๊วทะเล,"อาหารอิตาเลียน,อาหารทะเล,อาหารตามสั่ง",
213,มักกะโรนีไก่,"อาหารอิตาเลียน,อาหารตามสั่ง",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834170/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%81%E0%B8%B0%E0%B9%82%E0%B8%A3%E0%B8%99%E0%B8%B5%E0%B9%84%E0%B8%81%E0%B9%88.png
214,มักกะโรนีปลาหมึก,"อาหารอิตาเลียน,อาหารทะเล,อาหารตามสั่ง",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834166/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%A1%E0%B8%B1%E0%B8%81%E0%B8%81%E0%B8%B0%E0%B9%82%E0%B8%A3%E0%B8%99%E0%B8%B5%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B6%E0%B8%81.png
215,ข้าวพริกเผากุ้ง,"อาหารทะเล,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834078/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%80%E0%B8%9C%E0%B8%B2%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87.png
216,สตรอว์เบอร์รีฟรอสต์ไอซ์ที,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832520/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B8%AD%E0%B8%A7%E0%B9%8C%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B8%9F%E0%B8%A3%E0%B8%AD%E0%B8%AA%E0%B8%95%E0%B9%8C%E0%B9%84%E0%B8%AD%E0%B8%8B%E0%B9%8C%E0%B8%97%E0%B8%B5.png
217,ข้าวกะเพราหมูสับ,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834037/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%AA%E0%B8%B1%E0%B8%9A.png
218,ข้าวไก่กระเทียม,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834116/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B8%A2%E0%B8%A1.png
219,ข้าวพริกแกงหมูหมัก,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834100/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81.png
220,ข้าวโหระพาหมูหมัก,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834112/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%82%E0%B8%AB%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81.png
221,ข้าวกระหรี่หมูกรอบ,"อาหารตามสั่ง,อาหารไทย",
222,ข้าวผัดโบราณลุงชัย,"อาหารไทย,อาหารตามสั่ง",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834074/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%93%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2.png
223,โกโก้บราวน์ชูก้า,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742858375/%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%20-%20%E0%B8%8A%E0%B8%B2%20%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%20%E0%B8%99%E0%B8%A1%E0%B8%AA%E0%B8%94%20and%20%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%9B%E0%B8%B4%E0%B9%89%E0%B8%87%20%28GIN-PUNG-GUN%29/%E0%B9%82%E0%B8%81%E0%B9%82%E0%B8%81%E0%B9%89%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C%E0%B8%8A%E0%B8%B9%E0%B8%81%E0%B9%89%E0%B8%B2.png
224,Smoothie Coconut Cocoa Lava,"ของหวาน, เครื่องดื่ม/น้ำผลไม้",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742858253/%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%20-%20%E0%B8%8A%E0%B8%B2%20%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%20%E0%B8%99%E0%B8%A1%E0%B8%AA%E0%B8%94%20and%20%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%9B%E0%B8%B4%E0%B9%89%E0%B8%87%20%28GIN-PUNG-GUN%29/Smoothie%20Coconut%20Cocoa%20Lava.png
225,ข้าวคะน้าหมูหมัก,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834046/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%84%E0%B8%B0%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81.png
226,ข้าวกะเพราไก่,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834044/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%81%E0%B9%88.png
227,ข้าวโหระพาไก่,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834113/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%82%E0%B8%AB%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B9%84%E0%B8%81%E0%B9%88.png
228,ข้าวพริกเผาไก่,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834090/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%80%E0%B8%9C%E0%B8%B2%E0%B9%84%E0%B8%81%E0%B9%88.png
229,ข้าวกะเพรากุ้ง,"อาหารทะเล,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834022/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87.png
230,สตรอว์เบอร์รีไอซ์ที,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832525/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B8%AD%E0%B8%A7%E0%B9%8C%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B9%84%E0%B8%AD%E0%B8%8B%E0%B9%8C%E0%B8%97%E0%B8%B5.png
231,ข้าวกะเพราปลาหมึก,"อาหารทะเล,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834028/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B6%E0%B8%81.png
232,ข้าวโหระพาปลาหมึก,"อาหารทะเล,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834105/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%82%E0%B8%AB%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B6%E0%B8%81.png
233,ข้าวปลาหมึกกระเทียม,"อาหารทะเล,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834049/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B6%E0%B8%81%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B8%A2%E0%B8%A1.png
234,ข้าวกะเพราทะเล,"อาหารทะเล,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834025/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%A5.png
235,ข้าวพริกเผาทะเล,"อาหารทะเล,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834081/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%80%E0%B8%9C%E0%B8%B2%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%A5.png
236,ข้าวกะเพราหมูหมัก,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834041/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%AB%E0%B8%A1%E0%B8%B1%E0%B8%81.png
237,ข้าวหมูกระเทียม,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834103/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B8%A2%E0%B8%A1.png
238,Iced Choco Oreo Milk,"ของหวาน, เครื่องดื่ม/น้ำผลไม้",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742858249/%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%20-%20%E0%B8%8A%E0%B8%B2%20%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%20%E0%B8%99%E0%B8%A1%E0%B8%AA%E0%B8%94%20and%20%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%9B%E0%B8%B4%E0%B9%89%E0%B8%87%20%28GIN-PUNG-GUN%29/Iced%20Choco%20Oreo%20Milk.png
239,ราดหน้า,อาหารอิตาเลียน,
240,กะเพราปลาหมึก,"อาหารไทย,อาหารทะเล,อาหารตามสั่ง",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834006/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B6%E0%B8%81.png
241,หมึกกระเทียม,"อาหารไทย,อาหารทะเล,อาหารตามสั่ง",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834174/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%AB%E0%B8%A1%E0%B8%B6%E0%B8%81%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B8%A2%E0%B8%A1.png
242,กะเพราทะเล,"อาหารไทย,อาหารทะเล,อาหารตามสั่ง",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834002/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%A5.png
243,กระเทียมทะเล,"อาหารไทย,อาหารทะเล,อาหารตามสั่ง",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833996/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B8%A2%E0%B8%A1%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%A5.png
244,พริกเผาหมู,"อาหารไทย,อาหารตามสั่ง",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834147/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%80%E0%B8%9C%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9.png
245,กะเพรากุ้ง,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742833999/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87.png
246,ข้าวผัด ปลาหมึก,"อาหารทะเล,อาหารตามสั่ง",
247,มะม่วงสมูทตี้,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832435/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%A1%E0%B8%B0%E0%B8%A1%E0%B9%88%E0%B8%A7%E0%B8%87%E0%B8%AA%E0%B8%A1%E0%B8%B9%E0%B8%97%E0%B8%95%E0%B8%B5%E0%B9%89.png
248,ข้าวกระเพราหมูกรอบไข่เยี่ยวม้า,"อาหารตามสั่ง,อาหารไทย",
249,กล้วยนมน้ำผึ้งสมูทตี้,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832191/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%99%E0%B8%A1%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9C%E0%B8%B6%E0%B9%89%E0%B8%87%E0%B8%AA%E0%B8%A1%E0%B8%B9%E0%B8%97%E0%B8%95%E0%B8%B5%E0%B9%89.png
250,ข้าวผัด อเมริกัน,"อาหารอเมริกัน,อาหารตามสั่ง",
251,ข้าวผัด แหนม,"อาหารตามสั่ง,อาหารไทย",
252,ข้าวผัด ฝรั่ง,"อาหารอเมริกัน,อาหารตามสั่ง",
253,ข้าวผัด ไข่,"อาหารตามสั่ง,อาหารไทย",
254,ข้าวผัดหมู,"อาหารตามสั่ง,อาหารไทย",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742834065/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%AB%E0%B8%A1%E0%B8%B9.png
255,มะพร้าวสมูทตี้,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832432/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%A1%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AA%E0%B8%A1%E0%B8%B9%E0%B8%97%E0%B8%95%E0%B8%B5%E0%B9%89.png
256,มะพร้าวนมสดสมูทตี้,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832430/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%A1%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B8%A1%E0%B8%AA%E0%B8%94%E0%B8%AA%E0%B8%A1%E0%B8%B9%E0%B8%97%E0%B8%95%E0%B8%B5%E0%B9%89.png
257,สตรอว์เบอร์รีสมูทตี้,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742858353/%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%20-%20%E0%B8%8A%E0%B8%B2%20%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%20%E0%B8%99%E0%B8%A1%E0%B8%AA%E0%B8%94%20and%20%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%9B%E0%B8%B4%E0%B9%89%E0%B8%87%20%28GIN-PUNG-GUN%29/%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B8%AD%E0%B8%A7%E0%B9%8C%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%A1%E0%B8%B9%E0%B8%97%E0%B8%95%E0%B8%B5%E0%B9%89.png
258,กล้วยสตรอว์เบอร์รีสมูทตี้,เครื่องดื่ม/น้ำผลไม้,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742832193/Salad%20Factory%20%28%E0%B8%AA%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B9%81%E0%B8%9F%E0%B8%84%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%29/%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B8%AD%E0%B8%A7%E0%B9%8C%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%A1%E0%B8%B9%E0%B8%97%E0%B8%95%E0%B8%B5%E0%B9%89.png
259,สปาเก็ตตี้คาโบนาราทรัฟเฟิลเห็ดรวมวีแกน,"อาหารอิตาเลียน,อาหารมังสวิรัติ",
260,เบบี้บร็อกโคลีราดซอสสไตล์ฮ่องกงวีแกน,"อาหารจีน,อาหารมังสวิรัติ",
