restaurant_name,menu_name,cloudinary_url
H CAFE & TEA (H CAFE & TEA),เอสเปรสโซน้ำมะพร้าว,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857918/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/%E0%B9%80%E0%B8%AD%E0%B8%AA%E0%B9%80%E0%B8%9B%E0%B8%A3%E0%B8%AA%E0%B9%82%E0%B8%8B%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A1%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%A7.png
Oishi Kitchen (โออิชิ คิทเช่น),ซูชิ & เอบิโกะ เบนโตะ,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857919/Oishi%20Kitchen%20%28%E0%B9%82%E0%B8%AD%E0%B8%AD%E0%B8%B4%E0%B8%8A%E0%B8%B4%20%E0%B8%84%E0%B8%B4%E0%B8%97%E0%B9%80%E0%B8%8A%E0%B9%88%E0%B8%99%29/%E0%B8%8B%E0%B8%B9%E0%B8%8A%E0%B8%B4%20and%20%E0%B9%80%E0%B8%AD%E0%B8%9A%E0%B8%B4%E0%B9%82%E0%B8%81%E0%B8%B0%20%E0%B9%80%E0%B8%9A%E0%B8%99%E0%B9%82%E0%B8%95%E0%B8%B0.png
PACAMARA (พาคามาร่า),Chicken & Fresh Mozzarella with Rosemary Focaccia,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857921/PACAMARA%20%28%E0%B8%9E%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%88%E0%B8%B2%29/Chicken%20and%20Fresh%20Mozzarella%20with%20Rosemary%20Focaccia.png
PACAMARA (พาคามาร่า),Chicken Ham Cheese & Stuffing with Cranberry Sourdough,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857922/PACAMARA%20%28%E0%B8%9E%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%88%E0%B8%B2%29/Chicken%20Ham%20Cheese%20and%20Stuffing%20with%20Cranberry%20Sourdough.png
PACAMARA (พาคามาร่า),Cookies&Cream Espresso Frappe,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857923/PACAMARA%20%28%E0%B8%9E%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%88%E0%B8%B2%29/CookiesandCream%20Espresso%20Frappe.png
PACAMARA (พาคามาร่า),Cookies&Cream Frappe,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857924/PACAMARA%20%28%E0%B8%9E%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%88%E0%B8%B2%29/CookiesandCream%20Frappe.png
PACAMARA (พาคามาร่า),Ham & Cheddar Cheese with English Muffin,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857925/PACAMARA%20%28%E0%B8%9E%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%88%E0%B8%B2%29/Ham%20and%20Cheddar%20Cheese%20with%20English%20Muffin.png
PACAMARA (พาคามาร่า),Smoked Ham & Cheddar Cheese with Croissant,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857926/PACAMARA%20%28%E0%B8%9E%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%88%E0%B8%B2%29/Smoked%20Ham%20and%20Cheddar%20Cheese%20with%20Croissant.png
PACAMARA (พาคามาร่า),Tuna & Cheddar Cheese Panini Sandwich,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857927/PACAMARA%20%28%E0%B8%9E%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%88%E0%B8%B2%29/Tuna%20and%20Cheddar%20Cheese%20Panini%20Sandwich.png
Pan Bagels (แพน เบเกิลส์),Bacon & Egg Crispy Sandwich,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857929/Pan%20Bagels%20%28%E0%B9%81%E0%B8%9E%E0%B8%99%20%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%B4%E0%B8%A5%E0%B8%AA%E0%B9%8C%29/Bacon%20and%20Egg%20Crispy%20Sandwich.png
Pan Bagels (แพน เบเกิลส์),Bacon & Egg Sandwich Toast,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857930/Pan%20Bagels%20%28%E0%B9%81%E0%B8%9E%E0%B8%99%20%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%B4%E0%B8%A5%E0%B8%AA%E0%B9%8C%29/Bacon%20and%20Egg%20Sandwich%20Toast.png
Pan Bagels (แพน เบเกิลส์),Bagel & Cream Cheese,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857931/Pan%20Bagels%20%28%E0%B9%81%E0%B8%9E%E0%B8%99%20%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%B4%E0%B8%A5%E0%B8%AA%E0%B9%8C%29/Bagel%20and%20Cream%20Cheese.png
Pan Bagels (แพน เบเกิลส์),"Classic Ham, Egg & Cheese Bagel",https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857932/Pan%20Bagels%20%28%E0%B9%81%E0%B8%9E%E0%B8%99%20%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%B4%E0%B8%A5%E0%B8%AA%E0%B9%8C%29/Classic%20Ham%2C%20Egg%20and%20Cheese%20Bagel.png
Pan Bagels (แพน เบเกิลส์),Ham & Egg Crispy Sandwich,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857933/Pan%20Bagels%20%28%E0%B9%81%E0%B8%9E%E0%B8%99%20%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%B4%E0%B8%A5%E0%B8%AA%E0%B9%8C%29/Ham%20and%20Egg%20Crispy%20Sandwich.png
Pan Bagels (แพน เบเกิลส์),Ham & Egg Sandwich Toast,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857934/Pan%20Bagels%20%28%E0%B9%81%E0%B8%9E%E0%B8%99%20%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%B4%E0%B8%A5%E0%B8%AA%E0%B9%8C%29/Ham%20and%20Egg%20Sandwich%20Toast.png
Pan Bagels (แพน เบเกิลส์),Latte & Bagel,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857935/Pan%20Bagels%20%28%E0%B9%81%E0%B8%9E%E0%B8%99%20%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%B4%E0%B8%A5%E0%B8%AA%E0%B9%8C%29/Latte%20and%20Bagel.png
Pan Bagels (แพน เบเกิลส์),Smoked Chicken & Avocado Crispy Sandwich,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857936/Pan%20Bagels%20%28%E0%B9%81%E0%B8%9E%E0%B8%99%20%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%B4%E0%B8%A5%E0%B8%AA%E0%B9%8C%29/Smoked%20Chicken%20and%20Avocado%20Crispy%20Sandwich.png
Pan Bagels (แพน เบเกิลส์),Smoked Salmon & Avocado Crispy Sandwich,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857937/Pan%20Bagels%20%28%E0%B9%81%E0%B8%9E%E0%B8%99%20%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%B4%E0%B8%A5%E0%B8%AA%E0%B9%8C%29/Smoked%20Salmon%20and%20Avocado%20Crispy%20Sandwich.png
Peak Chocolate Passionist,ฮาเซลนัท & อัลมอนด์,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857938/Peak%20Chocolate%20Passionist/%E0%B8%AE%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B8%A5%E0%B8%99%E0%B8%B1%E0%B8%97%20and%20%E0%B8%AD%E0%B8%B1%E0%B8%A5%E0%B8%A1%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C.png
Pizza Hut (พิซซ่าฮัท),พิซซ่า ซีฟู้ด & ฮอกไกโด ชีส,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857939/Pizza%20Hut%20%28%E0%B8%9E%E0%B8%B4%E0%B8%8B%E0%B8%8B%E0%B9%88%E0%B8%B2%E0%B8%AE%E0%B8%B1%E0%B8%97%29/%E0%B8%9E%E0%B8%B4%E0%B8%8B%E0%B8%8B%E0%B9%88%E0%B8%B2%20%E0%B8%8B%E0%B8%B5%E0%B8%9F%E0%B8%B9%E0%B9%89%E0%B8%94%20and%20%E0%B8%AE%E0%B8%AD%E0%B8%81%E0%B9%84%E0%B8%81%E0%B9%82%E0%B8%94%20%E0%B8%8A%E0%B8%B5%E0%B8%AA.png
Pizza Hut (พิซซ่าฮัท),พิซซ่า นิวออร์ลีนส์ & ซอสเซจ,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857941/Pizza%20Hut%20%28%E0%B8%9E%E0%B8%B4%E0%B8%8B%E0%B8%8B%E0%B9%88%E0%B8%B2%E0%B8%AE%E0%B8%B1%E0%B8%97%29/%E0%B8%9E%E0%B8%B4%E0%B8%8B%E0%B8%8B%E0%B9%88%E0%B8%B2%20%E0%B8%99%E0%B8%B4%E0%B8%A7%E0%B8%AD%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A5%E0%B8%B5%E0%B8%99%E0%B8%AA%E0%B9%8C%20and%20%E0%B8%8B%E0%B8%AD%E0%B8%AA%E0%B9%80%E0%B8%8B%E0%B8%88.png
Pizza Hut (พิซซ่าฮัท),พิซซ่า แฮม & ชีส,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857942/Pizza%20Hut%20%28%E0%B8%9E%E0%B8%B4%E0%B8%8B%E0%B8%8B%E0%B9%88%E0%B8%B2%E0%B8%AE%E0%B8%B1%E0%B8%97%29/%E0%B8%9E%E0%B8%B4%E0%B8%8B%E0%B8%8B%E0%B9%88%E0%B8%B2%20%E0%B9%81%E0%B8%AE%E0%B8%A1%20and%20%E0%B8%8A%E0%B8%B5%E0%B8%AA.png
