restaurant_name,menu_name,cloudinary_url
Crêpe Me (เครปมี),ขนมปังเนย+นมขันหวาน+ผงโอวัลติน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830718/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B9%80%E0%B8%99%E0%B8%A2%2B%E0%B8%99%E0%B8%A1%E0%B8%82%E0%B8%B1%E0%B8%99%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99%2B%E0%B8%9C%E0%B8%87%E0%B9%82%E0%B8%AD%E0%B8%A7%E0%B8%B1%E0%B8%A5%E0%B8%95%E0%B8%B4%E0%B8%99.png
Crêpe Me (เครปมี),ขนมปังเนย+นมข้นหวาน+น้ำตาล,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830723/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B9%80%E0%B8%99%E0%B8%A2%2B%E0%B8%99%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99%2B%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5.png
Crêpe Me (เครปมี),ขนมปังเนย+นมข้นหวาน+ผงไมโล,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830726/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B9%80%E0%B8%99%E0%B8%A2%2B%E0%B8%99%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99%2B%E0%B8%9C%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%82%E0%B8%A5.png
Crêpe Me (เครปมี),ขนมปังเนย+นมข้นหวาน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830729/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B9%80%E0%B8%99%E0%B8%A2%2B%E0%B8%99%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99.png
Crêpe Me (เครปมี),ขนมปังเนย+พริกเผา,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830729/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B9%80%E0%B8%99%E0%B8%A2%2B%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%80%E0%B8%9C%E0%B8%B2.png
Crêpe Me (เครปมี),ขนมปังเนย+แยมช็อคโกแลต,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830732/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B9%80%E0%B8%99%E0%B8%A2%2B%E0%B9%81%E0%B8%A2%E0%B8%A1%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%84%E0%B9%82%E0%B8%81%E0%B9%81%E0%B8%A5%E0%B8%95.png
Crêpe Me (เครปมี),ขนมปังเนย+แยมบลูเบอร์รี่,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830736/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B9%80%E0%B8%99%E0%B8%A2%2B%E0%B9%81%E0%B8%A2%E0%B8%A1%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B9%88.png
Crêpe Me (เครปมี),ขนมปังเนย+แยมสตรอว์เบอร์รี่,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830741/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B9%80%E0%B8%99%E0%B8%A2%2B%E0%B9%81%E0%B8%A2%E0%B8%A1%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B8%AD%E0%B8%A7%E0%B9%8C%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B9%88.png
Crêpe Me (เครปมี),ขนมปังเนย+แยมใบเตย,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830743/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B9%80%E0%B8%99%E0%B8%A2%2B%E0%B9%81%E0%B8%A2%E0%B8%A1%E0%B9%83%E0%B8%9A%E0%B9%80%E0%B8%95%E0%B8%A2.png
Crêpe Me (เครปมี),เครปเย็นกล้วย+บราวนี่,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830745/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A7%E0%B8%A2%2B%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B8%B5%E0%B9%88.png
Crêpe Me (เครปมี),เครปเย็นนูลเทลล่า+สตรอว์เบอร์รี,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830748/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99%E0%B8%99%E0%B8%B9%E0%B8%A5%E0%B9%80%E0%B8%97%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2%2B%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B8%AD%E0%B8%A7%E0%B9%8C%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B5.png
Crêpe Me (เครปมี),เครปเย็นผลไม้รวม (กล้วย+สตรอว์เบอร์รี่+กีวี่),https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830750/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99%E0%B8%9C%E0%B8%A5%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%A3%E0%B8%A7%E0%B8%A1%20%28%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A7%E0%B8%A2%2B%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B8%AD%E0%B8%A7%E0%B9%8C%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B9%88%2B%E0%B8%81%E0%B8%B5%E0%B8%A7%E0%B8%B5%E0%B9%88%29.png
Crêpe Me (เครปมี),เครปเย็นมาร์ชแมลโลว์+โอริโอ+เยลลี่แดงใหญ่,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830752/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%8A%E0%B9%81%E0%B8%A1%E0%B8%A5%E0%B9%82%E0%B8%A5%E0%B8%A7%E0%B9%8C%2B%E0%B9%82%E0%B8%AD%E0%B8%A3%E0%B8%B4%E0%B9%82%E0%B8%AD%2B%E0%B9%80%E0%B8%A2%E0%B8%A5%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B9%81%E0%B8%94%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88.png
Crêpe Me (เครปมี),เครปเย็นไส้คิทแคท+ผงไมโล,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830755/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B8%84%E0%B8%B4%E0%B8%97%E0%B9%81%E0%B8%84%E0%B8%97%2B%E0%B8%9C%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%82%E0%B8%A5.png
Crêpe Me (เครปมี),เครปเย็นไส้ฝอยทอง+กล้วยหอม+บราวนี่,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830757/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B8%9D%E0%B8%AD%E0%B8%A2%E0%B8%97%E0%B8%AD%E0%B8%87%2B%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%AB%E0%B8%AD%E0%B8%A1%2B%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B8%B5%E0%B9%88.png
Crêpe Me (เครปมี),เลือกไส้เครปเย็นเอง,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830759/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%81%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99%E0%B9%80%E0%B8%AD%E0%B8%87.png
Crêpe Me (เครปมี),โตเกียว ไข่นกกระทา+หมูสับ,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830760/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%82%E0%B8%95%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B8%A2%E0%B8%A7%20%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%99%E0%B8%81%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B2%2B%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%AA%E0%B8%B1%E0%B8%9A.png
Crêpe Me (เครปมี),โตเกียวไขนกกระทา+ไส้กรอก,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830760/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%82%E0%B8%95%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%84%E0%B8%82%E0%B8%99%E0%B8%81%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B2%2B%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%81.png
Crêpe Me (เครปมี),โตเกียวไข่นกกระทา+ปูอัด,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830761/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%82%E0%B8%95%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%99%E0%B8%81%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B2%2B%E0%B8%9B%E0%B8%B9%E0%B8%AD%E0%B8%B1%E0%B8%94.png
Crêpe Me (เครปมี),โตเกียวไข่นกกระทา+แฮม,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830762/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%82%E0%B8%95%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%99%E0%B8%81%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B2%2B%E0%B9%81%E0%B8%AE%E0%B8%A1.png
Crêpe Me (เครปมี),ไอศกรีมช็อกโกแลต,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830764/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%84%E0%B8%AD%E0%B8%A8%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%81%E0%B9%82%E0%B8%81%E0%B9%81%E0%B8%A5%E0%B8%95.png
Crêpe Me (เครปมี),ไอศกรีมวานิลลา,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830767/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%84%E0%B8%AD%E0%B8%A8%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B8%A7%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B8%B2.png
Crêpe Me (เครปมี),ไอศกรีมสตรอว์เบอร์รี่,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830769/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%84%E0%B8%AD%E0%B8%A8%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B8%AD%E0%B8%A7%E0%B9%8C%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B9%88.png
Crêpe Me (เครปมี),ไอศกรีมเรนโบว์,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830770/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E0%B9%84%E0%B8%AD%E0%B8%A8%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B9%80%E0%B8%A3%E0%B8%99%E0%B9%82%E0%B8%9A%E0%B8%A7%E0%B9%8C.png
Crêpe Me (เครปมี),“Old school” ไข่+หมูสับ+ไส้กรอก,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830772/Cr%C3%AApe%20Me%20%28%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%A1%E0%B8%B5%29/%E2%80%9COld%20school%E2%80%9D%20%E0%B9%84%E0%B8%82%E0%B9%88%2B%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%AA%E0%B8%B1%E0%B8%9A%2B%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%81.png
Five Star (ห้าดาว),ข้าวเหนียว,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830774/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A7.png
Five Star (ห้าดาว),ชิกเก้นแร๊พ สโนวออนเนี่ยน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830776/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B8%8A%E0%B8%B4%E0%B8%81%E0%B9%80%E0%B8%81%E0%B9%89%E0%B8%99%E0%B9%81%E0%B8%A3%E0%B9%8A%E0%B8%9E%20%E0%B8%AA%E0%B9%82%E0%B8%99%E0%B8%A7%E0%B8%AD%E0%B8%AD%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%99.png
Five Star (ห้าดาว),น้ำพริกตาแดง,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830778/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%95%E0%B8%B2%E0%B9%81%E0%B8%94%E0%B8%87.png
Five Star (ห้าดาว),น้ำพริกปลาร้าบอง,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830781/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%9A%E0%B8%AD%E0%B8%87.png
Five Star (ห้าดาว),น้ำพริกปลาร้าบองแมงดา,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830783/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%9A%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%87%E0%B8%94%E0%B8%B2.png
Five Star (ห้าดาว),ลูกชิ้นปลาสอดไส้ชีส,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830786/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%AA%E0%B8%AD%E0%B8%94%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B8%8A%E0%B8%B5%E0%B8%AA.png
Five Star (ห้าดาว),สเต๊กไก่ทอดสไปซี่,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830788/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B9%8A%E0%B8%81%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%97%E0%B8%AD%E0%B8%94%E0%B8%AA%E0%B9%84%E0%B8%9B%E0%B8%8B%E0%B8%B5%E0%B9%88.png
Five Star (ห้าดาว),อกไก่รมควัน,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830791/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B8%AD%E0%B8%81%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%A3%E0%B8%A1%E0%B8%84%E0%B8%A7%E0%B8%B1%E0%B8%99.png
Five Star (ห้าดาว),เกี๊ยวซ่าไก่,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830795/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%A7%E0%B8%8B%E0%B9%88%E0%B8%B2%E0%B9%84%E0%B8%81%E0%B9%88.png
Five Star (ห้าดาว),เฟรนช์ฟรายส์,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830798/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B9%80%E0%B8%9F%E0%B8%A3%E0%B8%99%E0%B8%8A%E0%B9%8C%E0%B8%9F%E0%B8%A3%E0%B8%B2%E0%B8%A2%E0%B8%AA%E0%B9%8C.png
Five Star (ห้าดาว),แพตตี้กุ้ง,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830801/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B9%81%E0%B8%9E%E0%B8%95%E0%B8%95%E0%B8%B5%E0%B9%89%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87.png
Five Star (ห้าดาว),แพตตี้ปลา,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830805/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B9%81%E0%B8%9E%E0%B8%95%E0%B8%95%E0%B8%B5%E0%B9%89%E0%B8%9B%E0%B8%A5%E0%B8%B2.png
Five Star (ห้าดาว),ไก่ทอดคาราเกะ,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830808/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%97%E0%B8%AD%E0%B8%94%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%81%E0%B8%B0.png
Five Star (ห้าดาว),ไก่ย่างสูตรต้นตำรับ,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830811/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%95%E0%B9%89%E0%B8%99%E0%B8%95%E0%B8%B3%E0%B8%A3%E0%B8%B1%E0%B8%9A.png
Five Star (ห้าดาว),ไก่ย่างสูตรพริกไทยดำ,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830815/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%94%E0%B8%B3.png
Five Star (ห้าดาว),ไส้กรอกชีส,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830818/Five%20Star%20%28%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A7%29/%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%81%E0%B8%8A%E0%B8%B5%E0%B8%AA.png
"Funny cat coffee กาแฟสด,ชา,นม,ขนมปังปิ้ง",กาแฟส้ม,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830822/Funny%20cat%20coffee%20%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%94%2C%E0%B8%8A%E0%B8%B2%2C%E0%B8%99%E0%B8%A1%2C%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%9B%E0%B8%B4%E0%B9%89%E0%B8%87/%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B9%89%E0%B8%A1.png
"Funny cat coffee กาแฟสด,ชา,นม,ขนมปังปิ้ง",ขนมปังปิ้ง หน้านมและซอสช็อคโกแลต,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742830826/Funny%20cat%20coffee%20%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%94%2C%E0%B8%8A%E0%B8%B2%2C%E0%B8%99%E0%B8%A1%2C%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%9B%E0%B8%B4%E0%B9%89%E0%B8%87/%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%9B%E0%B8%B4%E0%B9%89%E0%B8%87%20%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%8B%E0%B8%AD%E0%B8%AA%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%84%E0%B9%82%E0%B8%81%E0%B9%81%E0%B8%A5%E0%B8%95.png
